"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.09842048E+02,2005,3322,-4370
1.09862165E+02,1977,3303,-4347
1.09882281E+02,1962,3298,-4366
1.09902398E+02,1944,3299,-4355
1.09922514E+02,1924,3333,-4347
1.09942630E+02,1916,3336,-4337
1.09962747E+02,1909,3388,-4347
1.09982863E+02,1902,3415,-4312
1.10002980E+02,1885,3461,-4281
1.10023096E+02,1887,3528,-4261
1.10043213E+02,1882,3622,-4228
1.10063329E+02,1882,3686,-4178
1.10083446E+02,1865,3745,-4147
1.10103562E+02,1852,3822,-4114
1.10123679E+02,1857,3900,-4072
1.10143795E+02,1847,3988,-4022
1.10163911E+02,1864,4073,-3978
1.10184028E+02,1852,4116,-3930
1.10204144E+02,1877,4201,-3892
1.10224261E+02,1839,4282,-3846
1.10244377E+02,1852,4362,-3782
1.10264494E+02,1845,4418,-3750
1.10284610E+02,1865,4473,-3727
1.10304726E+02,1874,4514,-3701
1.10324843E+02,1876,4553,-3686
1.10344959E+02,1895,4605,-3686
1.10365076E+02,1895,4605,-3652
1.10385192E+02,1895,4635,-3636
1.10405309E+02,1901,4687,-3603
1.10425425E+02,1908,4744,-3577
1.10445542E+02,1915,4792,-3531
1.10465658E+02,1914,4837,-3499
1.10485774E+02,1915,4891,-3455
1.10505891E+02,1931,4923,-3437
1.10526007E+02,1929,4970,-3393
1.10546124E+02,1950,5009,-3384
1.10566240E+02,1961,5035,-3372
1.10586357E+02,1964,5055,-3356
1.10606473E+02,1944,5089,-3347
1.10626589E+02,1940,5106,-3320
1.10646706E+02,1943,5144,-3292
1.10666822E+02,1928,5175,-3289
1.10686939E+02,1918,5191,-3270
1.10707055E+02,1928,5211,-3254
1.10727172E+02,1926,5250,-3234
1.10747288E+02,1911,5280,-3196
1.10767405E+02,1942,5312,-3200
1.10787521E+02,1939,5339,-3189
1.10807637E+02,1933,5383,-3165
1.10827754E+02,1918,5422,-3137
1.10847870E+02,1934,5449,-3110
1.10867987E+02,1918,5470,-3065
1.10888103E+02,1954,5508,-3034
1.10908220E+02,1946,5547,-3027
1.10928336E+02,1975,5544,-3021
1.10948452E+02,1942,5565,-3019
1.10968569E+02,1957,5568,-3008
1.10988685E+02,1959,5580,-3002
1.11008802E+02,1953,5603,-2988
1.11028918E+02,1950,5607,-2973
1.11049035E+02,1968,5643,-2963
1.11069151E+02,1964,5658,-2963
1.11089267E+02,1964,5658,-2944
1.11109384E+02,1972,5663,-2916
1.11129500E+02,1982,5706,-2896
1.11149617E+02,1976,5723,-2866
1.11169733E+02,1975,5762,-2837
1.11189850E+02,1966,5797,-2798
1.11209966E+02,1968,5848,-2737
1.11230082E+02,1949,5878,-2710
1.11250199E+02,1941,5933,-2669
1.11270315E+02,1935,5937,-2632
1.11290432E+02,1920,5992,-2582
1.11310548E+02,1938,5998,-2567
1.11330664E+02,1914,6032,-2544
1.11350781E+02,1930,6038,-2519
1.11370897E+02,1923,6050,-2479
1.11391014E+02,1922,6073,-2461
1.11411130E+02,1933,6117,-2428
1.11431247E+02,1937,6134,-2381
1.11451363E+02,1940,6190,-2313
1.11471479E+02,1943,6209,-2269
1.11491596E+02,1940,6274,-2184
1.11511712E+02,1955,6306,-2140
1.11531829E+02,1939,6341,-2071
1.11551945E+02,1941,6396,-2013
1.11572062E+02,1956,6431,-1949
1.11592178E+02,1924,6455,-1866
1.11612294E+02,1936,6491,-1787
1.11632411E+02,1928,6537,-1737
1.11652527E+02,1915,6587,-1656
1.11672644E+02,1917,6592,-1624
1.11692760E+02,1919,6617,-1568
1.11712876E+02,1905,6622,-1557
1.11732993E+02,1921,6640,-1525
1.11753110E+02,1924,6641,-1522
1.11773227E+02,1926,6677,-1488
1.11793343E+02,1956,6677,-1488
1.11813460E+02,1956,6672,-1446
1.11833576E+02,1970,6699,-1417
1.11853692E+02,1999,6710,-1369
1.11873809E+02,2011,6721,-1324
1.11893925E+02,2017,6738,-1268
1.11914042E+02,2026,6777,-1231
1.11934158E+02,2013,6788,-1183
1.11954274E+02,1996,6798,-1126
1.11974391E+02,1976,6845,-1077
1.11994507E+02,2008,6862,-1023
1.12014624E+02,1983,6876,-956
1.12034740E+02,1996,6890,-908
1.12054856E+02,1989,6906,-842
1.12074973E+02,1969,6926,-804
1.12095089E+02,1960,6980,-721
1.12115206E+02,1940,6994,-656
1.12135322E+02,1926,7009,-588
1.12155439E+02,1921,7039,-503
1.12175555E+02,1902,7082,-428
1.12195671E+02,1904,7083,-371
1.12215788E+02,1869,7095,-306
1.12235904E+02,1854,7111,-267
1.12256021E+02,1866,7129,-215
1.12276137E+02,1837,7109,-188
1.12296253E+02,1841,7143,-152
1.12316370E+02,1843,7135,-107
1.12336486E+02,1863,7163,-55
1.12356603E+02,1867,7171,-37
1.12376719E+02,1886,7184,-4
1.12396835E+02,1888,7174,17
1.12416952E+02,1881,7179,58
1.12437068E+02,1885,7189,95
1.12457185E+02,1870,7219,157
1.12477301E+02,1880,7202,196
1.12497417E+02,1874,7229,196
1.12517534E+02,1864,7229,250
1.12537650E+02,1864,7236,295
1.12557767E+02,1862,7265,312
1.12577883E+02,1867,7246,350
1.12597999E+02,1861,7248,360
1.12618116E+02,1877,7250,436
1.12638232E+02,1875,7245,468
1.12658349E+02,1873,7272,528
1.12678465E+02,1875,7264,575
1.12698581E+02,1870,7294,647
1.12718698E+02,1881,7287,721
1.12738814E+02,1884,7305,808
1.12758930E+02,1858,7322,883
1.12779046E+02,1870,7316,971
1.12799162E+02,1857,7306,1047
1.12819279E+02,1886,7326,1120
1.12839395E+02,1869,7334,1204
1.12859512E+02,1878,7337,1272
1.12879628E+02,1864,7317,1331
1.12899744E+02,1868,7310,1393
1.12919861E+02,1893,7344,1470
1.12939977E+02,1906,7342,1521
1.12960094E+02,1896,7335,1581
1.12980210E+02,1899,7319,1671
1.13000326E+02,1929,7310,1700
1.13020443E+02,1911,7332,1745
1.13040559E+02,1926,7332,1776
1.13060676E+02,1948,7331,1821
1.13080792E+02,1948,7313,1869
1.13100908E+02,1931,7304,1934
1.13121025E+02,1964,7317,1963
1.13141141E+02,1964,7296,2038
1.13161258E+02,1971,7296,2071
1.13181374E+02,1954,7304,2146
1.13201490E+02,1946,7291,2202
1.13221607E+02,1958,7261,2202
1.13241723E+02,1934,7261,2287
1.13261839E+02,1934,7261,2350
1.13281956E+02,1917,7249,2432
1.13302072E+02,1923,7222,2497
1.13322189E+02,1902,7231,2564
1.13342305E+02,1909,7213,2623
1.13362421E+02,1894,7194,2690
1.13382538E+02,1890,7194,2755
1.13402654E+02,1861,7166,2812
1.13422771E+02,1862,7168,2875
1.13442887E+02,1863,7145,2895
1.13463003E+02,1849,7146,2944
1.13483120E+02,1884,7139,2973
1.13503236E+02,1900,7126,3005
1.13523353E+02,1887,7105,3074
1.13543469E+02,1931,7077,3141
1.13563585E+02,1904,7076,3216
1.13583702E+02,1907,7053,3293
1.13603818E+02,1901,7042,3332
1.13623934E+02,1901,7000,3412
1.13644051E+02,1888,6986,3454
1.13664167E+02,1901,6974,3513
1.13684284E+02,1918,6953,3547
1.13704400E+02,1947,6912,3623
1.13724516E+02,1913,6904,3685
1.13744634E+02,1943,6860,3765
1.13764750E+02,1920,6859,3806
1.13784866E+02,1920,6818,3884
1.13804983E+02,1919,6787,3971
1.13825099E+02,1933,6743,4050
1.13845216E+02,1922,6680,4148
1.13865332E+02,1929,6645,4253
1.13885448E+02,1919,6611,4338
1.13905565E+02,1921,6525,4459
1.13925681E+02,1926,6452,4588
1.13945797E+02,1931,6367,4588
1.13965914E+02,1930,6367,4718
1.13986030E+02,1930,6310,4812
1.14006147E+02,1916,6293,4858
1.14026263E+02,1910,6261,4889
1.14046379E+02,1911,6273,4871
1.14066496E+02,1915,6248,4921
1.14086612E+02,1943,6237,4922
1.14106728E+02,1941,6246,4938
1.14126845E+02,1957,6242,4932
1.14146961E+02,1954,6251,4923
1.14167078E+02,1979,6244,4930
1.14187194E+02,1992,6246,4943
1.14207310E+02,2005,6216,4963
1.14227427E+02,1983,6232,4998
1.14247543E+02,1979,6209,5022
1.14267659E+02,1981,6179,5068
1.14287776E+02,1983,6152,5095
1.14307892E+02,1985,6125,5137
1.14328009E+02,1970,6124,5168
1.14348125E+02,1970,6106,5216
1.14368241E+02,1962,6073,5232
1.14388358E+02,1964,6058,5282
1.14408474E+02,1970,6014,5331
1.14428590E+02,1948,5998,5382
1.14448707E+02,1925,5952,5429
1.14468823E+02,1917,5906,5474
1.14488939E+02,1892,5863,5519
1.14509056E+02,1884,5828,5607
1.14529172E+02,1859,5772,5652
1.14549289E+02,1866,5735,5706
1.14569405E+02,1838,5666,5777
1.14589521E+02,1871,5649,5823
1.14609638E+02,1904,5579,5891
1.14629754E+02,1936,5536,5968
1.14649870E+02,1967,5492,6030
1.14669987E+02,2009,5459,6030
1.14690103E+02,2034,5459,6076
1.14710219E+02,2034,5420,6128
1.14730336E+02,2067,5400,6163
1.14750451E+02,2095,5363,6203
1.14770568E+02,2111,5322,6227
1.14790684E+02,2103,5352,6285
1.14810800E+02,2116,5315,6321
1.14830917E+02,2113,5270,6351
1.14851033E+02,2117,5286,6363
1.14871149E+02,2120,5250,6396
1.14891266E+02,2118,5204,6423
1.14911382E+02,2129,5168,6469
1.14931498E+02,2120,5170,6503
1.14951615E+02,2120,5127,6517
1.14971731E+02,2116,5112,6512
1.14991848E+02,2129,5124,6541
1.15011964E+02,2117,5092,6533
1.15032080E+02,2135,5089,6559
1.15052197E+02,2122,5068,6575
1.15072313E+02,2150,5067,6585
1.15092429E+02,2143,5069,6584
1.15112546E+02,2142,5042,6596
1.15132662E+02,2142,5005,6606
1.15152778E+02,2133,4982,6645
1.15172895E+02,2130,4927,6687
1.15193011E+02,2134,4841,6706
1.15213127E+02,2127,4773,6748
1.15233244E+02,2153,4670,6783
1.15253360E+02,2156,4572,6822
1.15273476E+02,2183,4472,6873
1.15293593E+02,2192,4372,6893
1.15313709E+02,2213,4291,6923
1.15333826E+02,2220,4233,6943
1.15353942E+02,2228,4147,6955
1.15374058E+02,2222,4104,6968
1.15394175E+02,2239,4324,6968
1.15414291E+02,2239,4068,6988
1.15434407E+02,2232,4044,6983
1.15454524E+02,2241,4037,6982
1.15474640E+02,2222,4003,6988
1.15494756E+02,2213,4044,6972
1.15514873E+02,2185,4066,6944
1.15534989E+02,2188,4109,6930
1.15555105E+02,2156,4166,6893
1.15575222E+02,2142,4245,6842
1.15595338E+02,2139,4299,6784
1.15615454E+02,2107,4398,6709
1.15635571E+02,2078,4514,6643
1.15655687E+02,2057,4552,6585
1.15675803E+02,2062,4546,6614
1.15695920E+02,2022,4481,6631
1.15716036E+02,2017,4458,6669
1.15736152E+02,1973,4389,6711
1.15756269E+02,1955,4343,6770
1.15776385E+02,1936,4285,6822
1.15796501E+02,1902,4213,6867
1.15816618E+02,1866,4139,6923
1.15836734E+02,1846,4047,6988
1.15856851E+02,1820,3992,7015
1.15876967E+02,1819,3954,7051
1.15897083E+02,1771,3857,7088
1.15917200E+02,1761,3814,7127
1.15937316E+02,1732,3785,7151
1.15957432E+02,1717,3730,7194
1.15977549E+02,1687,3730,7214
1.15997665E+02,1680,3656,7228
1.16017781E+02,1646,3672,7255
1.16037898E+02,1649,3663,7260
1.16058014E+02,1632,3636,7282
1.16078130E+02,1602,3629,7292
1.16098247E+02,1603,3632,7315
1.16118363E+02,1595,3620,7315
1.16138479E+02,1595,3620,7303
1.16158596E+02,1597,3608,7333
1.16178712E+02,1591,3621,7340
1.16198828E+02,1569,3593,7332
1.16218945E+02,1571,3603,7337
1.16239061E+02,1572,3593,7350
1.16259177E+02,1572,3597,7361
1.16279294E+02,1561,3590,7353
1.16299410E+02,1564,3582,7376
1.16319526E+02,1566,3581,7376
1.16339643E+02,1562,3588,7379
1.16359759E+02,1549,3584,7399
1.16379875E+02,1552,3565,7382
1.16399992E+02,1554,3572,7402
1.16420108E+02,1535,3580,7403
1.16440224E+02,1536,3574,7406
1.16460341E+02,1547,3589,7424
1.16480457E+02,1528,3570,7426
1.16500573E+02,1541,3580,7427
1.16520690E+02,1549,3584,7434
1.16540806E+02,1532,3582,7434
1.16560922E+02,1541,3564,7437
1.16581039E+02,1519,3594,7426
1.16601155E+02,1522,3584,7441
1.16621271E+02,1519,3593,7420
1.16641388E+02,1530,3592,7429
1.16661504E+02,1520,3575,7433
1.16681620E+02,1538,3581,7445
1.16701737E+02,1510,3572,7436
1.16721853E+02,1506,3590,7456
1.16741969E+02,1515,3573,7459
1.16762085E+02,1504,3580,7462
1.16782202E+02,1512,3594,7457
1.16802318E+02,1498,3602,7465
1.16822434E+02,1500,3601,7459
1.16842551E+02,1506,3834,7459
1.16862667E+02,1506,3578,7481
1.16882783E+02,1506,3594,7461
1.16902900E+02,1485,3596,7469
1.16923016E+02,1507,3591,7456
1.16943132E+02,1507,3603,7479
1.16963249E+02,1527,3591,7459
1.16983365E+02,1529,3587,7463
1.17003481E+02,1504,3583,7465
1.17023598E+02,1516,3593,7472
1.17043714E+02,1510,3605,7464
1.17063830E+02,1524,3587,7451
1.17083947E+02,1517,3607,7481
1.17104063E+02,1510,3601,7449
1.17124179E+02,1509,3595,7461
1.17144296E+02,1503,3590,7468
1.17164412E+02,1519,3587,7465
1.17184528E+02,1505,3595,7463
1.17204645E+02,1493,3605,7451
1.17224761E+02,1489,3592,7457
1.17244877E+02,1495,3588,7474
1.17264993E+02,1493,3595,7466
1.17285110E+02,1490,3611,7474
1.17305226E+02,1474,3592,7459
1.17325342E+02,1483,3609,7478
1.17345459E+02,1476,3603,7471
1.17365575E+02,1481,3592,7472
1.17385691E+02,1463,3597,7469
1.17405808E+02,1475,3615,7479
1.17425924E+02,1477,3615,7480
1.17446040E+02,1489,3601,7480
1.17466157E+02,1477,3593,7465
1.17486273E+02,1476,3622,7480
1.17506389E+02,1477,3594,7463
1.17526506E+02,1475,3588,7467
1.17546622E+02,1463,3603,7460
1.17566738E+02,1482,3594,7460
1.17586855E+02,1482,3594,7478
1.17606971E+02,1479,3598,7474
1.17627087E+02,1477,3603,7471
1.17647203E+02,1480,3612,7470
1.17667320E+02,1479,3591,7473
1.17687436E+02,1502,3614,7462
1.17707552E+02,1513,3605,7462
1.17727669E+02,1528,3591,7456
1.17747785E+02,1543,3587,7463
1.17767901E+02,1567,3579,7446
1.17788018E+02,1570,3573,7460
1.17808134E+02,1578,3556,7459
1.17828250E+02,1584,3582,7451
1.17848366E+02,1592,3566,7461
1.17868483E+02,1585,3592,7448
1.17888599E+02,1592,3586,7446
1.17908715E+02,1584,3585,7444
1.17928832E+02,1604,3582,7446
1.17948948E+02,1579,3574,7459
1.17969064E+02,1583,3600,7449
1.17989181E+02,1584,3586,7451
1.18009297E+02,1590,3572,7442
1.18029413E+02,1582,3569,7459
1.18049529E+02,1592,3581,7458
1.18069646E+02,1572,3590,7450
1.18089762E+02,1598,3586,7453
1.18109878E+02,1591,3580,7449
1.18129995E+02,1594,3588,7453
1.18150111E+02,1597,3585,7442
1.18170227E+02,1593,3580,7459
1.18190344E+02,1595,3575,7439
1.18210460E+02,1587,3585,7465
1.18230576E+02,1586,3590,7453
1.18250692E+02,1601,3586,7458
1.18270809E+02,1600,3567,7436
1.18290925E+02,1596,3560,7436
1.18311041E+02,1590,3560,7466
1.18331158E+02,1590,3575,7462
1.18351274E+02,1595,3566,7460
1.18371390E+02,1592,3552,7448
1.18391507E+02,1573,3567,7445
1.18411623E+02,1582,3561,7449
1.18431739E+02,1593,3572,7445
1.18451855E+02,1597,3581,7448
1.18471972E+02,1593,3571,7432
1.18492088E+02,1590,3579,7459
1.18512204E+02,1595,3568,7463
1.18532321E+02,1607,3553,7451
1.18552437E+02,1573,3579,7438
1.18572553E+02,1594,3581,7451
1.18592669E+02,1587,3568,7448
1.18612786E+02,1599,3591,7441
1.18632902E+02,1579,3557,7448
1.18653018E+02,1585,3582,7458
1.18673135E+02,1572,3574,7455
1.18693251E+02,1589,3571,7457
1.18713367E+02,1585,3590,7448
1.18733483E+02,1600,3602,7435
1.18753600E+02,1593,3579,7452
1.18773716E+02,1591,3566,7447
1.18793832E+02,1585,3573,7444
1.18813949E+02,1589,3587,7457
1.18834065E+02,1582,3578,7455
1.18854181E+02,1589,3572,7462
1.18874298E+02,1576,3568,7439
1.18894414E+02,1598,3564,7447
1.18914530E+02,1574,3567,7444
1.18934646E+02,1587,3578,7469
1.18954763E+02,1580,3596,7436
1.18974879E+02,1605,3572,7462
1.18994995E+02,1584,3581,7450
1.19015112E+02,1603,3583,7451
1.19035228E+02,1588,3583,7451
1.19055344E+02,1588,3571,7454
1.19075460E+02,1608,3584,7460
1.19095577E+02,1593,3573,7450
1.19115693E+02,1594,3604,7443
1.19135809E+02,1585,3579,7442
1.19155925E+02,1585,3576,7461
1.19176042E+02,1601,3576,7450
1.19196158E+02,1591,3574,7456
1.19216274E+02,1586,3584,7463
1.19236391E+02,1595,3574,7445
1.19256507E+02,1598,3577,7456
1.19276623E+02,1596,3584,7436
1.19296739E+02,1585,3575,7462
1.19316856E+02,1591,3582,7440
1.19336972E+02,1599,3565,7459
1.19357088E+02,1595,3574,7453
1.19377205E+02,1593,3590,7455
1.19397321E+02,1585,3571,7451
1.19417437E+02,1595,3587,7457
1.19437553E+02,1597,3564,7449
1.19457670E+02,1601,3571,7466
1.19477786E+02,1590,3580,7445
1.19497902E+02,1593,3578,7438
1.19518019E+02,1588,3579,7432
1.19538135E+02,1600,3585,7458
1.19558251E+02,1585,3556,7438
1.19578367E+02,1590,3578,7447
1.19598484E+02,1576,3568,7440
1.19618600E+02,1598,3585,7455
1.19638716E+02,1590,3580,7459
1.19658832E+02,1600,3590,7443
1.19678949E+02,1594,3574,7458
1.19699065E+02,1589,3579,7458
1.19719181E+02,1584,3575,7445
1.19739298E+02,1588,3580,7441
1.19759414E+02,1591,3583,7441
1.19779530E+02,1591,3583,7446
1.19799646E+02,1580,3589,7462
1.19819763E+02,1579,3574,7451
1.19839879E+02,1601,3593,7454
1.19859995E+02,1580,3574,7445
1.19880111E+02,1585,3575,7452
1.19900228E+02,1602,3588,7444
1.19920344E+02,1593,3580,7456
1.19940460E+02,1604,3578,7455
1.19960576E+02,1583,3560,7446
1.19980693E+02,1597,3582,7457
1.20000809E+02,1593,3580,7450
1.20020925E+02,1599,3583,7447
1.20041042E+02,1603,3587,7453
1.20061158E+02,1597,3594,7458
1.20081274E+02,1585,3568,7445
1.20101390E+02,1582,3594,7442
1.20121507E+02,1600,3586,7448
1.20141623E+02,1593,3585,7461
1.20161739E+02,1596,3584,7448
1.20181855E+02,1613,3572,7447
1.20201972E+02,1592,3571,7446
1.20222088E+02,1613,3580,7454
1.20242204E+02,1584,3581,7449
1.20262320E+02,1589,3573,7466
1.20282437E+02,1585,3585,7429
1.20302553E+02,1604,3570,7451
1.20322669E+02,1603,3580,7451
1.20342786E+02,1603,3581,7449
1.20362902E+02,1574,3583,7451
1.20383018E+02,1586,3580,7448
1.20403134E+02,1590,3590,7441
1.20423251E+02,1592,3603,7449
1.20443367E+02,1592,3580,7443
1.20463483E+02,1592,3589,7449
1.20483599E+02,1597,3570,7449
1.20503716E+02,1578,3570,7433
1.20523832E+02,1578,3579,7445
1.20543948E+02,1584,3581,7449
1.20564064E+02,1592,3568,7467
1.20584181E+02,1597,3582,7459
1.20604297E+02,1591,3567,7452
1.20624413E+02,1599,3579,7438
1.20644529E+02,1592,3588,7440
1.20664646E+02,1598,3586,7444
1.21E+02,1580,3588,7453
