"Time (s)","X (µT)","Y (µT)","Z (µT)"
75.20816600,13.03125000,12.23124981,18.52499962
75.22822100,12.53125000,12.10000038,19.32500076
75.24827700,12.47500038,12.22500038,19.64999962
75.26833100,11.94999981,12.36874962,20.88125038
75.28838500,11.28125000,12.19375038,21.28125000
75.30844100,10.91874981,12.23124981,22.46875000
75.32849600,10.11874962,12.26249981,23.41875076
75.34855000,9.66874981,12.16250038,23.96249962
75.36860400,9.01875019,12.10000038,24.22500038
75.38865800,8.58749962,12.38125038,24.53125000
75.40871100,7.99375010,12.23750019,25.36249924
75.42876500,7.69999981,12.41874981,26.16250038
75.44882000,7.09999990,12.58125019,27.33749962
75.46887500,6.63124990,12.74374962,27.02499962
75.48893000,6.15000010,12.57499981,27.39374924
75.50898400,5.73750019,12.58125019,27.50000000
75.52903800,5.28749990,12.63125038,27.89374924
75.54909400,4.40000010,13.11874962,28.30624962
75.56914900,3.94374990,12.69375038,28.01250076
75.58918400,3.36875010,13.03750038,27.46249962
75.60923700,2.84999990,13.24374962,28.34375000
75.62929100,2.26874995,13.25000000,28.50000000
75.64934900,2.08124995,13.50625038,28.85625076
75.66940400,1.48125005,13.25000000,29.24374962
75.68945700,0.71249998,13.39999962,29.43750000
75.70952200,0.53125000,13.48750019,29.30624962
75.72959200,-0.17500000,13.53750038,29.07500076
75.74965400,-0.30625001,13.49374962,28.96875000
75.76970900,-0.67500001,13.61874962,28.63750076
75.78976400,-1.02499998,13.28750038,28.10000038
75.80982400,-1.34375000,13.68124962,28.01250076
75.82988000,-2.09999990,13.51249981,27.87500000
75.84993700,-2.09375000,13.75000000,28.45000076
75.86999300,-3.05625010,13.83749962,28.46875000
75.89004800,-3.00000000,13.76249981,28.26874924
75.91010200,-3.30625010,14.10000038,27.46249962
75.93015600,-3.30625010,14.10000038,27.46249962
75.95020900,-3.88750005,13.78750038,24.45624924
75.97026300,-4.30000019,13.69375038,23.89999962
75.99031700,-4.49375010,13.68750000,22.49374962
76.01037100,-4.90000010,13.77499962,21.16875076
76.03042500,-4.73124981,14.09375000,20.43750000
76.05048400,-4.77500010,13.88125038,19.08124924
76.07054000,-4.74375010,13.81250000,17.86874962
76.09059400,-4.96875000,14.18124962,16.72500038
76.11065500,-4.84375000,14.20625019,14.94375038
76.13071900,-5.01875019,14.36250019,13.43124962
76.15077400,-4.69999981,14.44375038,12.88125038
76.17082800,-4.69374990,14.46249962,11.08749962
76.19090200,-4.41249990,14.88125038,10.68124962
76.21096000,-4.04374981,15.06875038,9.43124962
76.23101500,-4.11875010,15.33749962,8.30000019
76.25107200,-3.96875000,15.46249962,7.48750019
76.27112800,-3.53125000,15.44375038,6.70625019
76.29118200,-3.42499995,15.90625000,6.44374990
76.31123600,-3.39374995,16.17499924,5.37500000
76.33129000,-3.20000005,16.47500038,5.03125000
76.35134500,-3.18125010,16.16250038,3.90625000
76.37139900,-3.36875010,16.50625038,3.55625010
76.39145200,-3.07500005,16.91250038,2.83750010
76.41843800,-3.09999990,17.56875038,2.16875005
76.43849300,-2.78125000,17.88750076,1.31875002
76.45854900,-2.72499990,18.01250076,0.39375001
76.47860400,-2.90625000,18.39999962,0.08125000
76.49866000,-2.71875000,18.44375038,-0.80624998
76.51871600,-2.56874990,19.25000000,-1.38750005
76.53877100,-2.35625005,19.26874924,-2.76874995
76.55882600,-2.09375000,19.91250038,-3.46875000
76.57888000,-1.96249998,20.53750038,-4.32499981
76.59893400,-1.67499995,20.63125038,-5.12500000
76.61898800,-1.33124995,21.43124962,-6.09999990
76.63904200,-1.23125005,21.91875076,-6.58125019
76.65909800,-0.83749998,22.31875038,-7.33750010
76.67915300,-0.53750002,22.79999924,-8.40625000
76.69920700,-0.20625000,23.53125000,-9.53125000
76.71926100,-0.05000000,24.46875000,-9.76249981
76.73932200,0.49375001,25.39374924,-11.18750000
76.75975200,0.78750002,26.23749924,-12.58125019
76.77981500,1.73125005,27.20624924,-13.39375019
76.79987400,2.04375005,28.11249924,-14.06250000
76.81993100,2.61875010,29.14374924,-15.09375000
76.83998600,3.55625010,29.84375000,-15.78750038
76.86004300,4.31874990,30.46875000,-16.74374962
76.88028700,4.91249990,31.53125000,-17.40625000
76.90034200,5.63749981,32.16249847,-18.07500076
76.92039700,6.05625010,32.81250000,-18.15625000
76.94045100,6.47499990,33.77500153,-19.01250076
76.96050500,6.78125000,34.36875153,-19.40625000
76.98056100,7.66249990,35.58750153,-20.10625076
77.00061500,8.32499981,36.53125000,-20.82500076
77.02066900,8.88125038,37.33750153,-21.98749924
77.04072300,9.30624962,38.38124847,-21.83124924
77.06077700,9.86874962,39.31874847,-22.16250038
77.08083700,10.23124981,40.16249847,-22.38125038
77.10089400,10.35000038,40.94374847,-22.53750038
77.12094900,10.35000038,40.94374847,-22.53750038
77.14101100,12.03750038,43.65625000,-23.76250076
77.16107900,12.21875000,44.65625000,-23.66250038
77.18113500,12.63125038,45.33750153,-23.96875000
77.20119900,12.67500019,46.58750153,-24.04999924
77.22140500,12.86250019,47.46875000,-24.54999924
77.24147300,13.35624981,48.61249924,-24.77499962
77.26154100,13.86250019,49.25624847,-24.95000076
77.28159700,14.07499981,50.51874924,-24.75000000
77.30165200,14.27499962,51.40000153,-24.75625038
77.32170600,14.17500019,52.19374847,-25.10000038
77.34176000,14.83749962,52.87500000,-24.85625076
77.36181400,14.63749981,53.60625076,-25.01250076
77.38186800,14.79374981,54.78125000,-25.00000000
77.40192200,14.84375000,55.76250076,-25.75000000
77.42197600,14.98750019,56.81874847,-25.39374924
77.44202900,14.73124981,57.59999847,-25.12500000
77.46208400,14.86250019,58.90000153,-25.31875038
77.48213800,14.33749962,59.18750000,-24.98749924
77.50219300,14.28750038,59.96250153,-25.05624962
77.52224700,14.01249981,60.48125076,-24.58749962
77.54230100,13.32499981,61.28749847,-25.28750038
77.56235500,13.14375019,62.25624847,-24.45624924
77.58240900,12.96249962,63.09999847,-24.67499924
77.60246300,12.86874962,63.91875076,-25.03125000
77.62252000,12.40625000,64.03125000,-24.51874924
77.64257400,12.00000000,64.93750000,-24.49374962
77.66262800,11.71249962,64.62500000,-24.38125038
77.68268300,10.99374962,64.59999847,-24.33124924
77.70273700,11.13125038,64.66874695,-24.58749962
77.72279000,10.55624962,64.42500305,-24.72500038
77.74284400,10.07499981,64.56874847,-24.86874962
77.76289800,9.68750000,64.26875305,-24.95000076
77.78295700,9.16874981,64.22499847,-24.79375076
77.80302000,8.51875019,63.79999924,-24.41250038
77.82307500,8.03125000,63.67499924,-23.89999962
77.84312900,7.70625019,63.31250000,-23.35625076
77.86318300,7.53749990,63.04375076,-24.53750038
77.88323800,7.28749990,62.26874924,-24.10625076
77.90329200,7.10624981,61.98125076,-24.54999924
77.92334700,6.82499981,61.33124924,-24.51874924
77.94340000,6.60624981,61.04375076,-24.58749962
77.96345400,6.58750010,60.65625000,-24.48749924
77.98350800,6.09999990,59.59999847,-24.57500076
78.00356200,5.57499981,59.86249924,-24.69375038
78.02361600,5.65625000,58.48749924,-24.98749924
78.04367000,5.34999990,58.11875153,-25.01250076
78.06372400,5.14375019,57.13124847,-24.60000038
78.08378400,5.32499981,56.28749847,-24.26250076
78.10384100,5.08125019,55.36249924,-24.23125076
78.12389600,5.34999990,54.55625153,-24.61874962
78.14395000,5.26249981,54.71250153,-24.62500000
78.16401800,5.27500010,54.16875076,-24.46875000
78.18407700,5.36875010,53.46875000,-24.08749962
78.20449400,5.50000000,52.65625000,-24.53750038
78.22455000,5.30625010,52.08750153,-24.46249962
78.24460500,5.53125000,51.87500000,-24.41250038
78.26465900,5.98750019,50.91875076,-24.76874924
78.28471300,6.09375000,50.47499847,-24.31250000
78.30476700,6.59999990,49.66249847,-24.23125076
78.32482000,6.56250000,49.15000153,-23.89999962
78.34487300,6.68750000,48.58124924,-23.99374962
78.36494800,6.84999990,47.93750000,-23.63750076
78.38500400,7.21250010,47.78749847,-24.14999962
78.40507800,7.29374981,47.18750000,-24.14999962
78.42516200,7.78125000,46.15625000,-23.72500038
78.44618800,8.10000038,45.58124924,-23.58124924
78.46625400,8.06250000,45.29375076,-23.06875038
78.48632200,8.18124962,44.75000000,-23.55624962
78.50639100,8.36250019,43.82500076,-22.89374924
78.52644900,8.76249981,43.90625000,-22.81875038
78.54650400,8.76249981,43.90625000,-22.81875038
78.56655800,8.91874981,41.86249924,-22.26874924
78.58661200,8.90625000,41.25624847,-22.34375000
78.60667000,9.26875019,40.73125076,-22.30624962
78.62672600,9.85624981,40.16249847,-22.03750038
78.64678100,9.47500038,39.47499847,-21.86874962
78.66683800,9.82499981,39.36249924,-21.24374962
78.68689400,9.59375000,38.31250000,-21.73749924
78.70694800,10.12500000,38.14374924,-20.85625076
78.72700400,10.00000000,37.45000076,-20.83124924
78.74706000,10.10000038,37.22499847,-21.04375076
78.76711700,10.19999981,36.37500000,-20.35000038
78.78717200,10.44999981,35.95000076,-20.11874962
78.80723800,10.41250038,35.50624847,-19.93124962
78.82730500,10.90625000,34.90000153,-19.26250076
78.84736700,10.75000000,34.44374847,-18.74374962
78.86742200,11.23750019,33.60625076,-18.84375000
78.88747900,11.19999981,33.21875000,-18.46249962
78.90753300,11.17500019,32.66249847,-17.99374962
78.92758600,11.85624981,32.09375000,-17.56875038
78.94764000,12.05000019,31.25000000,-17.20000076
78.96769300,11.88749981,30.83124924,-16.61249924
78.98774700,12.25000000,29.95624924,-16.33124924
79.00780100,12.60000038,29.57500076,-15.78125000
79.02785500,12.60624981,28.73125076,-15.22500038
79.04790800,12.63125038,27.68750000,-14.42500019
79.06796200,12.74374962,27.11874962,-13.49374962
79.08802100,12.91874981,26.08749962,-12.79374981
79.10807600,12.87500000,25.14374924,-12.01249981
79.12813000,13.33125019,24.71875000,-11.60000038
79.14818400,13.71249962,23.71249962,-10.84375000
79.16823800,13.91874981,22.63125038,-10.06250000
79.18829200,13.88125038,21.53125000,-9.18750000
79.20838000,14.20625019,21.23749924,-8.00625038
79.22843700,14.69375038,20.63125038,-6.55000019
79.24850100,14.55000019,19.96249962,-5.06874990
79.26855600,14.48750019,19.23125076,-4.30000019
79.28860900,14.94375038,17.98749924,-2.62500000
79.30866300,14.84375000,17.59375000,-1.31250000
79.32871700,15.02499962,17.13125038,-0.35624999
79.34877100,14.78125000,16.38125038,1.04375005
79.36884100,14.76875019,15.80000019,2.38750005
79.38889500,14.76875019,15.52499962,3.49375010
79.40894900,14.78125000,14.72500038,4.91249990
79.42900300,14.75000000,14.46249962,6.38124990
79.44905800,14.55000019,14.11874962,7.68125010
79.46911300,14.44375038,13.90625000,9.13125038
79.48916700,14.53125000,12.95625019,10.61874962
79.50922500,14.29374981,12.88749981,12.19375038
79.52928000,13.89999962,12.64999962,13.39999962
79.54933400,13.47500038,12.61874962,14.03125000
79.56939100,13.51249981,12.45625019,15.38749981
79.58944500,12.96249962,12.33125019,16.88750076
79.60949900,12.71249962,12.39999962,18.36874962
79.62955300,12.08749962,11.99374962,19.33124924
79.64961000,11.67500019,11.99374962,20.31875038
79.66966500,11.05000019,12.53125000,21.47500038
79.68971900,10.63749981,12.05000019,22.24374962
79.70977300,9.84375000,12.11250019,23.53125000
79.72982700,9.39375019,12.21249962,24.85000038
79.74988100,8.53125000,12.50000000,25.62500000
79.76993500,8.25625038,12.28750038,26.28750038
79.78999200,7.76875019,12.05624962,26.47500038
79.81005000,7.32499981,12.73124981,27.41875076
79.83014100,6.65625000,12.81875038,28.19375038
79.85020700,6.35624981,12.49374962,28.27499962
79.87027100,6.11875010,12.88125038,29.56250000
79.89033200,5.69999981,12.71875000,29.71249962
79.91039000,5.15000010,12.61250019,29.86874962
79.93044500,4.91874981,13.11250019,29.96875000
79.95050000,4.25000000,13.19999981,30.92499924
79.97055400,3.68125010,12.98124981,31.62500000
79.99061200,3.48749995,13.19999981,32.09999847
80.01066800,3.48749995,13.19999981,32.09999847
80.03072400,1.85625005,13.96875000,33.06250000
80.05078100,1.38125002,13.87500000,33.40000153
80.07083600,0.76249999,13.88749981,33.56874847
80.09089100,-0.10000000,13.98124981,33.81874847
80.11094500,-0.54374999,14.57499981,33.98125076
80.13099900,-0.85000002,14.68124962,34.04999924
80.15105300,-1.18750000,14.64375019,34.11875153
80.17110700,-1.64374995,14.64999962,34.68750000
80.19116200,-2.19374990,14.65625000,34.45000076
80.21121700,-2.33750010,14.88125038,34.16875076
80.23127100,-2.67499995,14.54374981,34.56250000
80.25133300,-2.90625000,14.89375019,34.04999924
80.27140700,-3.22499990,14.91874981,34.13750076
80.29149200,-3.46250010,14.88125038,34.09999847
80.31156000,-3.93750000,14.56250000,33.73125076
80.33161500,-3.71250010,15.06875038,34.21875000
80.35166900,-4.15625000,14.81875038,33.75624847
80.37172300,-4.28749990,14.71875000,33.55625153
80.39177600,-4.42500019,14.93124962,32.59999847
80.41183100,-4.72499990,14.68750000,32.28125000
80.43883000,-4.71250010,14.58749962,31.81875038
80.45888900,-4.76875019,14.16874981,31.98749924
80.47894400,-4.99375010,14.31250000,30.67499924
80.49899900,-4.99375010,14.31250000,30.67499924
80.51905300,-6.30625010,14.07499981,26.12500000
80.53910800,-6.17500019,13.58125019,24.16875076
80.55916200,-6.47499990,13.86250019,22.91875076
80.57921900,-6.38749981,13.71875000,21.75625038
80.59927400,-6.85624981,13.81250000,20.46249962
80.61932800,-6.66874981,13.89999962,19.28750038
80.63938200,-6.82499981,14.30624962,17.48125076
80.65943900,-7.02500010,14.03750038,16.63125038
80.67949400,-7.14375019,13.98750019,14.89999962
80.69954800,-6.79374981,14.66250038,14.00625038
80.71960200,-7.33750010,15.18124962,10.86250019
80.73965600,-7.42500019,15.95625019,9.77499962
80.75971000,-7.24375010,16.05624962,7.41249990
80.77976400,-6.93750000,16.18750000,5.95625019
80.79982100,-6.80625010,17.01874924,4.69374990
80.81987500,-6.74375010,17.64999962,2.50624990
80.83992900,-6.68750000,18.28750038,1.08749998
80.85999400,-6.19999981,18.92499924,-0.48124999
80.88005100,-5.86250019,19.72500038,-2.06874990
80.90011300,-5.21875000,20.20624924,-3.60625005
80.92017000,-4.81250000,20.90625000,-5.06250000
80.94022500,-4.53125000,22.28750038,-6.66874981
80.96027900,-3.99375010,23.73125076,-8.29374981
80.98033400,-3.45000005,24.76250076,-10.46875000
81.00038800,-2.68125010,26.15625000,-12.05624962
81.02044200,-1.61874998,27.16250038,-13.17500019
81.04049600,-0.76249999,28.63125038,-14.58125019
81.06055300,0.16249999,29.96875000,-15.59375000
81.08061000,0.86250001,30.81250000,-16.91875076
81.10066600,1.79999995,31.70624924,-17.33749962
81.12072000,2.54375005,32.55625153,-19.10625076
81.14077500,3.69374990,33.05625153,-19.48749924
81.16082900,4.43750000,34.47499847,-19.93750000
81.18088300,4.86875010,35.43750000,-19.46249962
81.20093900,5.62500000,35.86875153,-19.68124962
81.22099300,6.14375019,36.73749924,-20.78125000
81.24104700,7.09999990,38.40000153,-21.93750000
81.26110400,7.55625010,39.30625153,-22.19375038
81.28116500,8.57499981,40.50624847,-22.52499962
81.30118300,9.59375000,40.90000153,-22.68124962
81.32124700,9.68750000,42.15625000,-23.06875038
81.34130300,10.35624981,43.46875000,-23.63125038
81.36135800,10.61874962,44.12500000,-24.01874924
81.38141200,11.43124962,44.84375000,-24.27499962
81.40146600,11.68124962,45.90625000,-24.41875076
81.42152000,12.46875000,46.58124924,-24.61874962
81.44157400,12.69375038,47.37500000,-24.82500076
81.46163200,13.08749962,48.63750076,-24.89374924
81.48168800,13.39375019,49.40625000,-25.13125038
81.50174300,13.64999962,50.56874847,-24.91875076
81.52179700,14.35000038,51.51250076,-25.66875076
81.54185100,14.67500019,52.43750000,-25.60000038
81.56190500,14.98750019,52.79375076,-25.21249962
81.58195900,15.23750019,53.90000153,-25.46875000
81.60201400,15.66874981,54.46875000,-24.91875076
81.62206800,16.15625000,55.54375076,-25.42499924
81.64212200,16.48125076,56.54999924,-24.93750000
81.66217900,16.73125076,57.62500000,-25.51874924
81.68223300,16.98749924,58.60625076,-25.37500000
81.70228700,17.03750038,59.73125076,-25.37500000
81.72234100,17.21875000,60.20000076,-24.93750000
81.74239500,17.20624924,61.09999847,-25.45000076
81.76244900,17.15625000,61.70624924,-24.93124962
81.78250300,17.28125000,62.89374924,-24.66875076
81.80256100,17.49374962,63.05625153,-24.48749924
81.82261600,16.98749924,63.82500076,-24.29375076
81.84267000,16.64999962,63.63124847,-25.11249924
81.86272800,16.61874962,63.76874924,-25.26250076
81.88278300,16.28750038,64.31874847,-24.96249962
81.90284200,16.02499962,65.17500305,-24.71249962
81.92329900,15.96875000,65.27500153,-23.98125076
81.94335600,15.96875000,65.27500153,-23.98125076
81.96340900,15.04374981,66.66874695,-24.07500076
81.98346300,14.33749962,66.88124847,-23.89374924
82.00351700,13.88125038,66.80000305,-23.91875076
82.02357100,13.23750019,66.56250000,-24.49374962
82.04362500,12.66250038,66.16249847,-24.25000000
82.06367900,12.32499981,65.98124695,-24.41875076
82.08374000,12.08749962,66.44374847,-24.15625000
82.10379600,11.66874981,66.36875153,-24.40625000
82.12385100,11.26875019,66.52500153,-24.44375038
82.14390500,10.88749981,66.34999847,-24.28125000
82.16395800,10.56875038,66.19374847,-24.54999924
82.18401200,10.12500000,66.13124847,-24.38750076
82.20406600,9.39999962,65.89375305,-24.17499924
82.22411900,9.06875038,65.88749695,-24.75625038
82.24417300,8.72500038,65.75624847,-24.15625000
82.26422700,8.66250038,65.06874847,-24.93124962
82.28428400,7.92500019,64.80625153,-24.43750000
82.30433900,7.63124990,63.86875153,-24.66875076
82.32440100,7.03125000,62.70624924,-24.40625000
82.34448500,7.28125000,61.50624847,-24.56875038
82.36454000,7.00000000,60.45624924,-24.98125076
82.38459500,6.80000019,60.36249924,-24.77499962
82.40464900,6.76249981,59.79375076,-24.85000038
82.42470200,6.78125000,58.78125000,-24.64999962
82.44475600,6.68750000,57.75624847,-24.79999924
82.46481100,6.40625000,57.15000153,-24.89374924
82.48487000,6.71875000,56.64374924,-24.85000038
82.50492500,6.45625019,56.12500000,-24.84375000
82.52497900,6.15000010,54.98749924,-24.61249924
82.54503600,6.60624981,54.14374924,-24.20624924
82.56509000,6.61250019,52.88750076,-25.13750076
82.58514400,6.45625019,52.21875000,-24.96249962
82.60519900,6.66249990,51.00624847,-24.60000038
82.62525300,6.80000019,50.56250000,-24.72500038
82.64530700,7.02500010,49.19374847,-23.79375076
82.66536200,7.43125010,47.83124924,-23.89374924
82.68541900,7.55625010,47.68125153,-23.49374962
82.70547300,7.90625000,46.04375076,-23.20000076
82.72552700,7.88124990,45.00000000,-23.33749962
82.74558000,8.35624981,44.51874924,-23.00000000
82.76563400,8.29374981,43.86249924,-23.14374924
82.78568800,8.43750000,43.71250153,-22.74374962
82.80574300,8.82499981,42.65000153,-22.46249962
82.82579700,8.48124981,41.61875153,-22.01250076
82.84585100,9.26249981,41.06250000,-22.14999962
82.86590500,8.91250038,40.67499924,-21.80624962
82.88596400,9.36874962,40.32500076,-21.98749924
82.90602200,9.35000038,39.61875153,-21.89374924
82.92608100,9.53750038,39.28749847,-21.63750076
82.94614200,9.63125038,38.90000153,-21.37500000
82.96619800,9.73124981,37.88750076,-21.39374924
82.98625300,10.20625019,37.57500076,-20.78125000
83.00630900,10.47500038,37.26250076,-20.21875000
83.02636400,10.58125019,36.58750153,-20.21875000
83.04641800,10.63749981,35.70624924,-19.91250038
83.06647200,11.00625038,34.81250000,-19.29375076
83.08653400,11.00000000,34.40625000,-18.72500038
83.10659200,11.25000000,33.74375153,-18.67499924
83.12664700,11.33125019,33.10625076,-18.10000038
83.14670100,11.37500000,33.08124924,-18.06875038
83.16675500,11.52499962,32.34375000,-18.21249962
83.18680800,11.80000019,31.93124962,-17.89999962
83.20686200,11.78125000,31.13750076,-17.43124962
83.22691600,11.88125038,30.54999924,-16.62500000
83.24696900,12.02499962,30.14374924,-16.28125000
83.26702300,12.08749962,29.81250000,-15.84375000
83.28708100,12.25000000,29.13750076,-15.51875019
83.30713900,12.55624962,28.68750000,-15.58125019
83.32720800,12.53125000,28.26250076,-14.80624962
83.34731400,12.86874962,27.74374962,-14.51875019
83.36738300,13.19375038,26.60625076,-13.54374981
83.38744900,13.12500000,26.36874962,-12.85000038
83.40750400,13.23124981,25.95000076,-12.46249962
83.42755800,13.23124981,25.95000076,-12.46249962
83.44761200,13.48124981,24.48125076,-10.70625019
83.46769100,13.88125038,24.07500076,-10.69999981
83.48775100,13.57499981,23.26250076,-9.59375000
83.50795700,13.80000019,22.60625076,-9.38749981
83.52802200,14.24374962,21.75000000,-8.60000038
83.54921300,14.01249981,21.19375038,-7.25624990
83.56927800,14.37500000,20.46875000,-6.19999981
83.58933700,14.53125000,19.95624924,-5.71875000
83.60940000,14.65625000,19.51250076,-4.22499990
83.62946400,14.94375038,18.37500000,-3.00624990
83.64952400,15.03125000,17.68750000,-1.70000005
83.66960500,15.28125000,17.01874924,0.01875000
83.68966200,15.69375038,17.03125000,0.83125001
83.71077900,15.61874962,16.39374924,1.78750002
83.73083900,15.43750000,15.82499981,2.20624995
83.75089500,15.63125038,15.32499981,3.58124995
83.77097400,15.64999962,14.80624962,5.31874990
83.79103100,15.46249962,14.48750019,6.01875019
83.81108800,15.41874981,13.69999981,7.70625019
83.83114400,15.56875038,13.66874981,9.51249981
83.85120000,15.41874981,13.20625019,10.96249962
83.87126800,15.05000019,12.87500000,12.65625000
83.89132500,14.94375038,12.40625000,14.39375019
83.91138200,14.33125019,12.38749981,15.54374981
83.93144000,14.19375038,12.07499981,16.54999924
83.95150800,13.61874962,11.93124962,17.25000000
83.97157700,13.39375019,11.35000038,18.82500076
83.99164600,12.69999981,11.70625019,20.25625038
84.01170200,12.02499962,11.98124981,22.01874924
84.03175900,11.59375000,11.58125019,23.02499962
84.05181900,11.08125019,11.59375000,24.31250000
84.07189500,11.08125019,11.59375000,24.31250000
84.09195300,9.18750000,12.38125038,27.28750038
84.11201000,8.48750019,12.23124981,27.63125038
84.13206700,7.95625019,12.52499962,28.20000076
84.15212400,7.57499981,12.69999981,28.88125038
84.17218700,6.98750019,12.81250000,29.76874924
84.19224200,6.50000000,13.17500019,30.58124924
84.21229900,5.61875010,12.99374962,31.44375038
84.23235500,5.38749981,13.23750019,31.51874924
84.25241500,4.33750010,13.10000038,31.83124924
84.27248100,3.90000010,13.55000019,32.36249924
84.29253900,3.02500010,13.69375038,32.61875153
84.31259500,2.45000005,14.14999962,33.89374924
84.33265700,1.57500005,13.91250038,33.51874924
84.35271400,1.22500002,14.41874981,33.65625000
84.37279800,0.76875001,14.08749962,34.11249924
84.39286300,0.30000001,14.30624962,33.88750076
84.41293300,-0.09375000,14.25625038,34.03749847
84.43300200,-0.70625001,14.35624981,33.60625076
84.46406000,-1.48125005,14.26249981,33.40000153
84.48411800,-1.51874995,14.47500038,33.81250000
84.50417400,-1.75000000,14.66874981,33.40625000
84.52423000,-2.13124990,14.39375019,33.31250000
84.54428700,-2.59375000,14.33125019,32.93125153
84.56434400,-2.90625000,14.41874981,32.21875000
84.58440100,-3.34375000,13.84375000,31.43124962
84.60445800,-3.70624995,14.37500000,30.64374924
84.62451600,-4.15000010,14.10624981,30.19375038
84.64457200,-4.54374981,14.26875019,29.91250038
84.66463300,-5.05625010,14.34375000,29.59375000
84.68469900,-5.26249981,13.86874962,28.63750076
84.70475500,-5.83125019,14.19999981,28.39999962
84.72481200,-5.93125010,14.05624962,27.73125076
84.74486800,-5.83750010,13.99374962,27.28750038
84.76492400,-5.84375000,13.85000038,27.32500076
84.78498400,-6.27500010,14.06250000,25.72500038
84.80504700,-6.81250000,13.54374981,25.40625000
84.82510500,-6.95625019,13.70625019,24.26874924
84.84516100,-6.83125019,13.93750000,23.87500000
84.86518500,-6.92500019,13.66250038,22.49374962
84.88524800,-7.01875019,13.77499962,20.26250076
84.90530500,-7.38749981,13.94375038,18.32500076
84.92536100,-7.67500019,14.35624981,16.54375076
84.94542100,-7.96250010,14.18750000,14.43750000
84.96547900,-7.69374990,14.32499981,13.48124981
84.98554600,-7.83125019,14.92500019,11.44999981
85.00560900,-7.90625000,14.94375038,9.43124962
85.02567700,-8.08749962,15.39999962,7.83750010
85.04573800,-8.13125038,15.85000038,5.37500000
85.06579500,-8.07499981,16.41250038,5.85624981
85.08588200,-7.52500010,16.25625038,5.33750010
85.10594000,-7.82499981,16.61249924,4.59999990
85.12599700,-7.69374990,16.85625076,4.00000000
85.14605400,-7.69999981,17.28125000,2.71250010
85.16611000,-7.38124990,17.96875000,1.73749995
85.18618200,-7.38124990,17.88125038,0.64999998
85.20624200,-7.16874981,18.37500000,0.29374999
85.22630000,-7.21250010,18.68124962,-0.45625001
85.24635600,-7.34375000,19.32500076,-1.22500002
85.26641400,-6.96250010,19.71875000,-1.69375002
85.28648200,-6.73750019,19.98125076,-2.84999990
85.30653900,-6.74375010,20.37500000,-3.90000010
85.32659500,-6.77500010,21.00000000,-4.73750019
85.34665100,-6.16874981,21.39999962,-5.76249981
85.36670800,-6.18125010,22.32500076,-6.61875010
85.38676900,-5.83750010,22.61249924,-7.36250019
85.40682600,-5.76875019,23.32500076,-8.50000000
85.42689200,-5.35624981,24.10625076,-9.10624981
85.44733000,-5.15625000,25.02499962,-10.79374981
85.46739700,-4.83125019,25.50625038,-10.95625019
85.48748300,-4.17500019,26.40625000,-11.86250019
85.50753800,-3.98749995,27.26874924,-12.86874962
85.52759500,-3.90625000,27.81875038,-13.43124962
85.54765200,-3.74375010,28.63750076,-14.46249962
85.56770800,-3.22499990,29.46249962,-14.85624981
85.58777600,-2.58124995,30.19375038,-15.60624981
85.60783200,-2.10625005,31.12500000,-16.30624962
85.62789400,-2.06250000,31.63125038,-17.01250076
85.64795200,-1.39999998,32.81874847,-18.13125038
85.66801000,-1.21875000,33.55625153,-18.44375038
85.68807200,-1.13750005,34.43750000,-18.76874924
85.70812800,-0.58749998,34.73125076,-19.23749924
85.72818400,-0.22499999,35.37500000,-20.13750076
85.74824000,0.63125002,36.08750153,-20.66875076
85.76829600,0.86250001,36.66875076,-20.85625076
85.78835700,1.37500000,37.99375153,-21.36874962
85.80842000,1.38125002,38.11249924,-21.01250076
85.82847800,1.88750005,38.81874847,-21.50000000
85.84853700,1.88750005,38.81874847,-21.50000000
85.86860300,3.67499995,40.96250153,-22.58124924
85.88867100,3.67499995,40.96250153,-22.58124924
85.90873000,4.40000010,42.53749847,-23.42499924
85.92878800,5.14375019,43.49375153,-23.84375000
85.94884600,5.38124990,44.38750076,-23.66875076
85.96890400,5.89375019,45.13750076,-24.18124962
85.98898500,6.43750000,46.04999924,-24.13125038
86.00904200,7.28125000,46.47499847,-24.90625000
86.02910800,7.43125010,47.37500000,-24.98749924
86.04921300,8.06875038,47.84999847,-25.18750000
86.06927700,8.37500000,49.15000153,-25.02499962
86.08933800,8.75000000,50.20624924,-25.54375076
86.10939400,8.94999981,50.84375000,-25.46249962
86.12945000,9.36250019,51.38124847,-25.60625076
86.14950600,9.70625019,52.27500153,-25.64999962
86.16956300,10.03750038,52.96875000,-26.18750000
86.18964200,10.60624981,54.09999847,-25.54999924
86.20969900,10.99374962,54.80625153,-25.42499924
86.22975500,11.14999962,55.53749847,-25.56875038
86.24981200,11.17500019,56.28749847,-25.85000038
86.26986700,11.29374981,57.31874847,-25.80624962
86.28993600,11.99374962,58.53125000,-25.69375038
86.30999300,12.17500019,59.38750076,-25.36874962
86.33004900,12.50625038,60.39374924,-25.21249962
86.35011000,12.63749981,61.62500000,-25.43750000
86.37019100,12.68124962,62.00624847,-25.06250000
86.39028500,12.32499981,62.79999924,-24.92499924
86.41035400,12.33749962,63.75000000,-24.71249962
86.43041800,12.24374962,64.65625000,-25.36249924
86.45047500,12.43750000,65.40000153,-24.74374962
