source;target;next_n;prev_n;next_e;distance
49;42;7;39;103;0.01044
49;5;7;2;103;0.0113315
49;64;7;37;103;0.0149357
49;41;7;39;103;0.00997813
49;38;7;1;103;0.0132692
49;16;7;15;103;0.0124322
49;18;7;15;103;0.0133546
49;11;7;10;103;0.0138911
49;70;7;69;103;0.0150345
49;12;7;10;103;0.012008
49;71;7;69;103;0.0142937
49;30;7;12;103;0.0155216
49;37;7;16;103;0.0133399
49;53;7;38;103;0.0156201
49;29;7;37;103;0.0159647
49;25;7;18;103;0.0156434
49;33;7;18;103;0.016652
9;76;20;59;118;0.0178244
9;59;20;58;118;0.0174054
9;57;20;58;118;0.0174615
9;32;20;31;118;0.015003
9;75;20;34;118;0.0156817
9;73;20;72;118;0.0147675
9;74;20;72;118;0.0147972
9;31;20;34;118;0.0148671
9;35;20;33;118;0.0139871
9;34;20;60;118;0.0140318
9;58;20;65;118;0.0167378
9;28;20;29;118;0.0129602
9;23;20;25;118;0.0113551
9;24;20;53;118;0.0113058
9;5;6;2;120;0.0131485
9;72;20;70;118;0.0134393
9;63;20;64;118;0.0108124
9;65;20;64;118;0.0115248
9;54;44;56;119;0.00494379
9;48;6;7;120;0.00450027
9;47;6;7;120;0.00409905
9;8;6;6;120;0.00390308
9;67;22;66;117;0.00712767
9;1;20;20;118;0.00552384
9;60;20;62;118;0.011527
9;4;20;20;118;0.00541407
9;50;6;51;120;0.00690717
9;21;22;17;117;0.00391797
9;39;22;21;117;0.00506211
9;10;22;13;117;0.00619071
9;69;20;16;118;0.00944365
9;40;22;13;117;0.00208259
9;68;22;66;117;0.00707671
9;22;22;9;117;0.000127664
9;49;6;7;120;0.00446302
9;20;20;9;118;0.00220269
9;36;44;43;119;0.00774271
9;7;6;6;120;0.00326138
9;66;22;41;117;0.00581021
9;15;20;1;118;0.00564904
9;44;44;9;119;0.000177098
9;6;6;9;120;0.00313998
9;45;44;27;119;0.00139348
9;55;44;56;119;0.00454145
9;26;22;22;117;0.00120482
9;13;22;26;117;0.00180931
9;56;44;43;119;0.00387516
9;27;44;44;119;0.000310306
9;46;44;44;119;0.00309294
9;17;22;22;117;0.00232664
9;43;44;45;119;0.00199873
9;14;6;8;120;0.00536155
9;52;6;49;120;0.00562419
9;51;6;48;120;0.0056355
9;42;22;39;117;0.00597699
9;41;22;39;117;0.00551511
9;19;6;14;120;0.00751968
9;0;20;4;118;0.00869298
9;38;20;1;118;0.00880615
9;16;20;15;118;0.00796913
9;18;20;15;118;0.00889156
9;11;22;10;117;0.00942812
9;70;20;69;118;0.0105714
9;12;22;10;117;0.00754493
9;71;20;69;118;0.0098307
9;2;6;19;120;0.0108215
9;61;20;62;118;0.0106965
9;30;22;12;117;0.0110586
9;37;20;16;118;0.00887683
9;3;20;0;118;0.0119726
9;62;20;37;118;0.0102804
9;53;20;38;118;0.0111571
9;29;20;37;118;0.0115016
9;64;20;37;118;0.0104726
9;25;20;18;118;0.0111804
9;33;20;18;118;0.012189
50;28;51;29;110;0.0198674
50;23;51;25;110;0.0182623
50;24;51;53;110;0.018213
50;63;51;64;110;0.0177196
50;65;51;64;110;0.0184319
50;60;51;62;110;0.0184342
50;10;46;13;111;0.0130978
50;69;51;16;110;0.0163508
50;40;46;13;111;0.00898973
50;2;51;19;110;0.0114487
50;61;51;62;110;0.0176037
50;13;46;26;111;0.00871645
50;26;46;22;111;0.00811196
50;45;46;27;111;0.00793064
50;0;51;4;110;0.00935798
50;43;46;45;111;0.00853589
50;14;51;8;110;0.00598874
50;56;46;43;111;0.0104123
50;27;46;46;111;0.00684747
50;22;46;27;111;0.0070348
50;51;51;50;110;0.00127167
50;17;46;22;111;0.00923378
50;46;46;50;111;0.0039579
50;36;46;43;111;0.0142799
50;7;51;48;110;0.00364578
50;66;46;41;111;0.0127174
50;52;52;50;112;0.00129649
50;19;51;14;110;0.00814688
50;48;51;51;110;0.00240689
50;9;51;6;110;0.00690717
50;68;46;66;111;0.0139839
50;20;51;9;110;0.00910985
50;49;52;52;112;0.00245765
50;6;51;7;110;0.00376718
50;47;51;7;110;0.00448345
50;8;51;6;110;0.00453028
50;67;46;66;111;0.0140348
50;44;51;7;110;0.00679594
50;4;51;6;110;0.00607907
50;21;46;17;111;0.0108251
50;39;46;21;111;0.0119692
50;1;51;20;110;0.012431
50;15;51;1;110;0.0125562
50;3;51;0;110;0.0126376
50;62;51;37;110;0.0171876
50;54;46;56;111;0.011481
50;55;46;56;111;0.0110786
50;42;46;39;111;0.0128841
50;5;51;2;110;0.0137756
50;64;51;37;110;0.0173798
50;41;46;39;111;0.0124222
50;38;51;1;110;0.0157133
50;16;51;15;110;0.0148763
50;18;51;15;110;0.0157987
50;11;46;10;111;0.0163353
50;70;51;69;110;0.0174786
50;12;46;10;111;0.0144521
50;71;51;69;110;0.0167379
50;30;46;12;111;0.0179658
50;37;51;16;110;0.015784
50;53;51;38;110;0.0180643
50;29;51;37;110;0.0184088
50;25;51;18;110;0.0180876
50;33;51;18;110;0.0190961
10;24;11;53;9;0.0172683
10;35;11;33;9;0.0187843
10;23;11;25;9;0.0171573
10;5;13;2;11;0.0192743
10;76;11;59;9;0.017171
10;59;11;58;9;0.0167519
10;57;11;58;9;0.016808
10;53;11;25;9;0.0171196
10;3;11;0;9;0.0180464
10;25;11;18;9;0.0169825
10;73;11;72;9;0.0159294
10;74;11;72;9;0.0159591
10;33;11;31;9;0.0169861
10;32;11;31;9;0.0143496
10;2;13;19;11;0.0169473
10;31;11;34;9;0.0142136
10;75;11;34;9;0.0150282
10;72;11;70;9;0.0146012
10;54;13;56;11;0.00878339
10;6;13;9;11;0.00933069
10;65;11;64;9;0.0108713
10;44;13;9;11;0.0063678
10;20;13;17;11;0.00827745
10;46;13;27;11;0.00913994
10;17;13;21;11;0.00813682
10;9;13;22;11;0.00619071
10;68;13;66;11;0.00965719
10;37;11;29;9;0.00822339
10;28;11;29;9;0.00705714
10;56;13;43;11;0.00771475
10;27;13;22;11;0.00625038
10;45;13;26;11;0.00523308
10;7;13;6;11;0.00945209
10;66;13;41;11;0.00839069
10;36;12;12;10;0.00166669
10;41;13;39;11;0.00809558
10;12;12;10;10;0.00135423
10;71;11;69;9;0.0109927
10;42;13;39;11;0.00855747
10;13;13;10;11;0.0043814
10;55;13;56;11;0.00838104
10;26;13;13;11;0.00498588
10;69;11;16;9;0.0106056
10;39;13;40;11;0.00764259
10;30;12;12;10;0.00486792
10;43;13;45;11;0.00583833
10;29;11;11;9;0.00559857
10;11;11;10;9;0.00323741
10;70;11;69;9;0.0117334
10;40;13;13;11;0.00465468
10;21;13;40;11;0.00654549
10;22;13;26;11;0.00606304
10;15;11;16;9;0.0114512
10;16;11;37;9;0.00913108
10;64;11;37;9;0.00981921
10;62;11;37;9;0.00962701
10;4;13;20;11;0.0114888
10;63;11;64;9;0.010159
10;1;11;15;9;0.0115764
10;60;11;62;9;0.0108736
10;67;13;66;11;0.00970815
10;8;13;6;11;0.0100938
10;50;13;46;11;0.0130978
10;47;13;7;11;0.0102898
10;48;13;7;11;0.010691
10;49;13;7;11;0.0106537
10;61;11;62;9;0.0100431
10;14;13;8;11;0.0115523
10;52;13;49;11;0.0118149
10;51;13;48;11;0.0118262
10;58;11;65;9;0.0160844
10;34;11;60;9;0.0133784
10;18;11;15;9;0.0146937
10;0;11;1;9;0.0147668
10;19;13;4;11;0.0136455
10;38;11;18;9;0.0148211
69;51;16;48;188;0.0150791
69;52;16;49;188;0.0150678
69;49;16;7;188;0.0139067
69;48;16;7;188;0.0139439
69;47;16;7;188;0.0135427
69;8;16;6;188;0.0133467
69;14;16;19;188;0.014704
69;50;16;51;188;0.0163508
69;76;16;59;188;0.0113298
69;35;16;33;188;0.0121327
69;59;16;58;188;0.0109108
69;57;16;58;188;0.0109668
69;36;16;12;188;0.0122723
69;56;16;55;188;0.010436
69;54;16;55;188;0.0106093
69;7;16;6;188;0.012705
69;46;16;27;188;0.0124333
69;24;16;53;188;0.00961177
69;63;16;64;188;0.00431778
69;4;16;0;188;0.0103892
69;65;16;64;188;0.00503014
69;6;16;9;188;0.0125836
69;20;16;1;188;0.00724096
69;18;16;15;188;0.00703713
69;17;16;15;188;0.00715739
69;1;16;15;188;0.00391981
69;60;16;62;188;0.0050324
69;61;16;62;188;0.00420188
69;2;16;0;188;0.00932165
69;11;16;29;188;0.00736819
69;70;70;69;189;0.00112779
69;10;16;11;188;0.0106056
69;74;70;72;189;0.0053535
69;15;16;16;188;0.00379461
69;16;16;69;188;0.00147452
69;75;16;34;188;0.00918705
69;39;16;41;188;0.00512946
69;68;16;67;188;0.00336075
69;9;16;20;188;0.00944365
69;0;16;1;188;0.00711025
69;29;16;37;188;0.00500703
69;41;16;66;188;0.00467646
69;42;16;41;188;0.00585897
69;71;71;69;190;0.000387049
69;12;16;10;188;0.0119598
69;72;70;70;189;0.00399561
69;13;16;40;188;0.00839065
69;73;70;72;189;0.00532383
69;38;16;18;188;0.00716451
69;67;16;16;188;0.0030639
69;64;16;37;188;0.00397803
69;5;16;2;188;0.0116486
69;62;16;37;188;0.00378583
69;3;16;0;188;0.0103899
69;37;16;16;188;0.00238221
69;66;16;67;188;0.00438136
69;28;16;29;188;0.0064656
69;58;16;65;188;0.0102432
69;34;16;60;188;0.0075372
69;21;16;39;188;0.0062736
69;40;16;39;188;0.00811737
69;55;16;42;188;0.00976974
69;25;16;18;188;0.00932597
69;33;16;18;188;0.0103345
69;22;16;17;188;0.00935637
69;53;16;25;188;0.00946303
69;30;16;11;188;0.0090213
69;31;16;34;188;0.00837244
69;32;16;31;188;0.00850843
69;26;16;13;188;0.00899514
69;45;16;26;188;0.00924233
69;43;16;45;188;0.00984758
69;27;16;22;188;0.0095437
69;19;16;4;188;0.0125458
69;23;16;25;188;0.00950069
69;44;16;9;188;0.00962075
3;76;0;59;23;0.0187706
3;59;0;58;23;0.0183516
3;57;0;58;23;0.0184077
3;12;0;10;23;0.0194007
3;54;0;56;23;0.0169087
3;32;0;31;23;0.0159493
3;75;0;34;23;0.0166279
3;30;0;11;23;0.0164621
3;73;0;72;23;0.0157137
3;74;0;72;23;0.0157434
3;36;0;43;23;0.0197076
3;56;0;43;23;0.01584
3;10;0;11;23;0.0180464
3;43;0;45;23;0.0139636
3;55;0;56;23;0.0165063
3;13;0;40;23;0.013666
3;31;0;34;23;0.0158133
3;35;0;33;23;0.0149334
3;53;0;38;23;0.0121033
3;69;0;16;23;0.0103899
3;37;0;16;23;0.00982306
3;8;0;6;23;0.00963352
3;67;0;16;23;0.0105047
3;7;0;6;23;0.00899183
3;66;0;67;23;0.0118222
3;14;0;19;23;0.0108733
3;47;0;7;23;0.0098295
3;18;0;15;23;0.00983779
3;62;0;37;23;0.0112267
3;16;0;15;23;0.00891536
3;29;0;37;23;0.0124479
3;0;0;3;23;0.00327963
3;1;0;0;23;0.00647007
3;60;0;62;23;0.0124732
3;2;0;0;23;0.00549103
3;61;0;62;23;0.0116427
3;44;0;7;23;0.012142
3;15;0;1;23;0.00659527
3;4;0;0;23;0.00655854
3;63;0;64;23;0.0117586
3;17;0;20;23;0.00991055
3;5;0;2;23;0.00781794
3;64;0;37;23;0.0114189
3;48;0;7;23;0.0102307
3;19;0;4;23;0.0087152
3;6;0;4;23;0.00887043
3;65;0;64;23;0.012471
3;9;0;20;23;0.0119726
3;68;0;67;23;0.0108016
3;38;0;1;23;0.00975238
3;49;0;7;23;0.0101935
3;20;0;4;23;0.00976992
3;25;0;18;23;0.0121266
3;33;0;18;23;0.0131352
3;21;0;17;23;0.0115019
3;22;0;9;23;0.0121003
3;52;0;49;23;0.0113546
3;51;0;48;23;0.0113659
3;70;0;69;23;0.0115177
3;11;0;29;23;0.014809
3;71;0;69;23;0.0107769
3;50;0;51;23;0.0126376
3;39;0;41;23;0.0125703
3;40;0;21;23;0.0133927
3;72;0;70;23;0.0143855
3;41;0;66;23;0.0121173
3;26;0;22;23;0.0131774
3;27;0;44;23;0.0122752
3;24;0;53;23;0.0122521
3;42;0;41;23;0.0132998
3;23;0;25;23;0.0123014
3;46;0;44;23;0.0150578
3;45;0;27;23;0.0133584
3;28;0;29;23;0.0139064
3;58;0;65;23;0.0176841
3;34;0;60;23;0.014978
70;51;69;48;196;0.0162069
70;52;69;49;196;0.0161956
70;49;69;7;196;0.0150345
70;48;69;7;196;0.0150717
70;47;69;7;196;0.0146705
70;8;69;6;196;0.0144745
70;14;69;19;196;0.0158317
70;50;69;51;196;0.0174786
70;76;69;59;196;0.0124576
70;35;69;33;196;0.0132605
70;59;69;58;196;0.0120385
70;57;69;58;196;0.0120946
70;36;69;12;196;0.0134001
70;56;71;55;195;0.0114574
70;54;71;55;195;0.0116306
70;7;69;6;196;0.0138328
70;46;69;27;196;0.0135611
70;24;69;53;196;0.0107396
70;63;69;64;196;0.00544557
70;4;69;0;196;0.0115169
70;65;69;64;196;0.00615793
70;6;69;9;196;0.0137114
70;20;69;1;196;0.00836875
70;18;69;15;196;0.00816492
70;17;69;15;196;0.00828519
70;1;69;15;196;0.0050476
70;60;69;62;196;0.0061602
70;61;69;62;196;0.00532967
70;2;69;0;196;0.0104494
70;62;69;37;196;0.00491362
70;3;69;0;196;0.0115177
70;41;71;66;195;0.00569778
70;11;69;29;196;0.00849598
70;72;72;70;194;0.00286781
70;13;71;40;195;0.00941197
70;42;71;41;195;0.00688029
70;71;71;70;195;0.00113752
70;12;69;10;196;0.0130876
70;69;69;70;196;0.00112779
70;10;69;11;196;0.0117334
70;39;71;41;195;0.00615078
70;68;71;71;195;0.00413618
70;9;69;20;196;0.0105714
70;0;69;1;196;0.00823804
70;29;69;37;196;0.00613482
70;38;69;18;196;0.0082923
70;67;69;16;196;0.00419169
70;66;71;68;195;0.00540268
70;37;69;16;196;0.00351
70;16;69;69;196;0.00260231
70;75;69;34;196;0.0103148
70;74;72;72;194;0.00422571
70;15;69;16;196;0.0049224
70;73;72;72;194;0.00419604
70;64;69;37;196;0.00510582
70;5;69;2;196;0.0127764
70;28;69;29;196;0.00759339
70;21;71;39;195;0.00729492
70;40;71;39;195;0.00913869
70;58;69;65;196;0.011371
70;34;69;60;196;0.00866499
70;55;71;42;195;0.0107911
70;25;69;18;196;0.0104538
70;33;69;18;196;0.0114623
70;22;69;17;196;0.0104842
70;53;69;25;196;0.0105908
70;30;69;11;196;0.0101491
70;31;69;34;196;0.00950023
70;26;71;13;195;0.0100165
70;32;69;31;196;0.00963623
70;45;71;26;195;0.0102637
70;43;71;45;195;0.0108689
70;27;69;22;196;0.0106715
70;19;69;4;196;0.0136736
70;23;69;25;196;0.0106285
70;44;69;9;196;0.0107485
4;76;0;59;27;0.0187699
4;59;0;58;27;0.0183509
4;57;0;58;27;0.018407
4;32;0;31;27;0.0159486
4;75;0;34;27;0.0166272
4;73;0;72;27;0.015713
4;74;0;72;27;0.0157427
4;31;0;34;27;0.0158126
4;35;0;33;27;0.0149327
4;30;20;12;29;0.0163567
4;34;0;60;27;0.0149773
4;58;0;65;27;0.0176833
4;28;0;29;27;0.0139057
4;23;0;25;27;0.0123006
4;24;0;53;27;0.0122513
4;72;0;70;27;0.0143848
4;12;20;10;29;0.0128431
4;11;20;10;29;0.0147262
4;27;6;44;28;0.00571665
4;26;20;22;29;0.00661889
4;5;19;2;30;0.00778543
4;64;0;37;27;0.0114182
4;40;20;21;29;0.00683415
4;39;20;21;29;0.00608748
4;52;6;49;28;0.00479609
4;51;6;48;28;0.0048074
4;22;20;9;29;0.00554173
4;50;6;51;28;0.00607907
4;21;20;17;29;0.00494334
4;3;0;0;27;0.00655854
4;62;0;37;27;0.011226
4;1;0;0;27;0.00646935
4;60;0;62;27;0.0124725
4;46;6;44;28;0.00849929
4;17;20;20;29;0.00335201
4;63;0;64;27;0.0117579
4;0;0;4;27;0.00327891
4;6;6;4;28;0.00231189
4;65;0;64;27;0.0124703
4;49;6;7;28;0.00363493
4;20;20;4;29;0.00321138
4;7;6;6;28;0.00243329
4;66;20;41;29;0.00683558
4;14;19;19;30;0.0043148
4;2;19;19;30;0.00545852
4;61;0;62;27;0.011642
4;8;6;6;28;0.00307498
4;67;20;66;29;0.00815304
4;47;6;7;28;0.00327095
4;9;20;20;29;0.00541407
4;68;20;66;29;0.00810209
4;19;19;4;30;0.00215666
4;48;6;7;28;0.00367218
4;15;0;1;27;0.00659455
4;44;6;7;28;0.00558344
4;45;6;27;28;0.00679982
4;41;20;39;29;0.00654048
4;42;20;39;29;0.00700237
4;38;0;1;27;0.00975165
4;16;0;15;27;0.00891464
4;18;0;15;27;0.00983707
4;13;20;40;29;0.00710743
4;43;6;45;28;0.00740508
4;55;6;56;28;0.00994779
4;10;20;13;29;0.0114888
4;69;0;16;27;0.0103892
4;56;6;43;28;0.0092815
4;36;6;43;28;0.0131491
4;71;0;69;27;0.0107762
4;37;0;16;27;0.00982233
4;54;6;56;28;0.0103501
4;53;0;38;27;0.0121026
4;29;0;37;27;0.0124472
4;25;0;18;27;0.0121259
4;33;0;18;27;0.0131345
4;70;0;69;27;0.0115169
45;76;26;59;90;0.0176231
45;59;26;58;90;0.0172041
45;57;26;58;90;0.0172601
45;32;26;31;90;0.0148017
45;75;26;34;90;0.0154803
45;31;26;34;90;0.0146657
45;35;27;33;91;0.0151704
45;73;26;72;90;0.0144597
45;74;26;72;90;0.0144894
45;24;27;53;91;0.0126494
45;23;27;25;91;0.0125384
45;5;27;2;91;0.0144964
45;34;26;60;90;0.0138305
45;58;26;65;90;0.0165365
45;28;26;29;90;0.0122902
45;63;26;64;90;0.0106111
45;65;26;64;90;0.0113234
45;72;26;70;90;0.0131315
45;48;27;7;91;0.00560542
45;47;27;7;91;0.0052042
45;41;26;39;90;0.00456587
45;1;27;20;91;0.00691732
45;60;26;62;90;0.0113257
45;4;27;6;91;0.00679982
45;54;43;56;89;0.00355031
45;6;27;7;91;0.00448794
45;20;27;9;91;0.00359617
45;9;27;44;91;0.00139348
45;68;26;66;90;0.00612748
45;43;43;45;89;0.000605252
45;55;43;56;89;0.00314797
45;26;26;45;90;0.000247194
45;42;26;39;90;0.00502776
45;13;26;26;90;0.000851683
45;56;43;43;89;0.00248167
45;27;27;45;91;0.00108317
45;40;26;13;90;0.00112496
45;22;27;27;91;0.00127051
45;7;27;44;91;0.00436654
45;66;26;41;90;0.00486097
45;36;43;43;89;0.00634923
45;39;26;40;90;0.00411287
45;10;26;13;90;0.00523308
45;69;26;16;90;0.00924233
45;15;27;17;91;0.00683227
45;44;27;27;91;0.00121638
45;17;27;22;91;0.00346948
45;46;27;27;91;0.00397274
45;50;27;46;91;0.00793064
45;21;26;40;90;0.00301577
45;49;27;7;91;0.00556818
45;8;27;6;91;0.00525103
45;67;26;66;90;0.00617843
45;11;26;10;90;0.00847049
45;70;26;71;90;0.0102637
45;12;26;10;90;0.00658731
45;71;26;68;90;0.00912614
45;14;27;8;91;0.0067095
45;52;27;49;91;0.00672934
45;51;27;48;91;0.00674065
45;16;26;67;90;0.00776781
45;30;26;12;90;0.010101
45;19;27;14;91;0.00886763
45;0;27;4;91;0.0100787
45;18;27;15;91;0.0100748
45;38;27;1;91;0.0101996
45;37;26;16;90;0.00867551
45;29;26;11;90;0.0108317
45;64;26;37;90;0.0102713
45;62;26;37;90;0.0100791
45;3;27;0;91;0.0133584
45;2;27;19;91;0.0121695
45;61;26;62;90;0.0104952
45;25;27;18;91;0.0123636
45;33;27;18;91;0.0133722
45;53;27;25;91;0.0125007
5;59;2;58;4;0.0196103
5;57;2;58;4;0.0196664
5;32;2;31;4;0.017208
5;54;2;56;4;0.0180467
5;75;2;34;4;0.0178866
5;30;2;11;4;0.0177208
5;73;2;72;4;0.0169724
5;74;2;72;4;0.0170021
5;56;2;43;4;0.0169781
5;10;2;13;4;0.0192743
5;55;2;56;4;0.0176444
5;43;2;45;4;0.0151017
5;31;2;34;4;0.017072
5;35;2;33;4;0.0161921
5;13;2;40;4;0.0148929
5;53;2;38;4;0.013362
5;69;2;16;4;0.0116486
5;7;2;6;4;0.0101299
5;66;2;67;4;0.0130809
5;47;2;7;4;0.0109675
5;18;2;15;4;0.0110965
5;17;2;20;4;0.0111374
5;16;2;15;4;0.010174
5;64;2;37;4;0.0126776
5;2;2;5;4;0.00232691
5;61;2;62;4;0.0129014
5;44;2;7;4;0.01328
5;15;2;1;4;0.00785395
5;29;2;37;4;0.0137066
5;0;2;2;4;0.00453831
5;48;2;7;4;0.0113688
5;19;2;2;4;0.00562877
5;6;2;8;4;0.0100085
5;65;2;64;4;0.0137297
5;1;2;0;4;0.00772875
5;60;2;62;4;0.0137319
5;14;2;19;4;0.0077869
5;3;2;0;4;0.00781794
5;62;2;37;4;0.0124854
5;4;2;19;4;0.00778543
5;63;2;64;4;0.0130173
5;67;2;16;4;0.0117634
5;8;2;14;4;0.00924537
5;9;2;6;4;0.0131485
5;68;2;67;4;0.0120603
5;38;2;1;4;0.0110111
5;49;2;7;4;0.0113315
5;20;2;4;4;0.0109968
5;37;2;16;4;0.0110817
5;25;2;18;4;0.0133853
5;33;2;18;4;0.0143939
5;21;2;17;4;0.0127288
5;22;2;9;4;0.0132761
5;52;2;49;4;0.0124927
5;51;2;48;4;0.012504
5;70;2;69;4;0.0127764
5;11;2;29;4;0.0160677
5;71;2;69;4;0.0120356
5;50;2;51;4;0.0137756
5;39;2;41;4;0.013829
5;40;2;21;4;0.0146196
5;72;2;70;4;0.0156442
5;41;2;66;4;0.013376
5;26;2;22;4;0.0143533
5;27;2;44;4;0.0134132
5;46;2;44;4;0.0161959
5;24;2;53;4;0.0135107
5;42;2;41;4;0.0145585
5;23;2;25;4;0.01356
5;45;2;27;4;0.0144964
5;28;2;29;4;0.0151651
5;58;2;65;4;0.0189427
5;34;2;60;4;0.0162367
46;32;27;31;97;0.0179927
46;75;27;34;97;0.0186713
46;73;27;72;97;0.0177571
46;74;27;72;97;0.0177868
46;31;27;34;97;0.0178567
46;35;27;33;97;0.0169768
46;34;27;60;97;0.0170214
46;58;27;65;97;0.0197274
46;28;27;29;97;0.0159498
46;24;44;53;95;0.0143988
46;23;27;25;97;0.0143447
46;5;44;2;95;0.0161959
46;72;27;70;97;0.0164289
46;63;27;64;97;0.013802
46;65;27;64;97;0.0145144
46;8;44;6;95;0.00695049
46;67;27;66;97;0.0100769
46;47;44;7;95;0.00690367
46;1;44;20;95;0.00861678
46;60;27;62;97;0.0145166
46;4;44;6;95;0.00849929
46;48;50;51;96;0.0063648
46;39;27;21;97;0.00801134
46;10;27;13;97;0.00913994
46;69;27;16;97;0.0124333
46;40;27;13;97;0.00503183
46;13;27;26;97;0.00475855
46;43;27;45;97;0.00457799
46;52;50;50;96;0.00525439
46;36;27;43;97;0.010322
46;7;44;44;95;0.006066
46;66;27;41;97;0.00875945
46;49;50;52;96;0.00641556
46;20;44;9;95;0.00529563
46;15;27;17;97;0.00863866
46;44;44;46;95;0.00291585
46;21;27;17;97;0.0068672
46;50;50;46;96;0.0039579
46;56;27;43;97;0.00645441
46;27;27;46;97;0.00288956
46;9;44;44;95;0.00309294
46;68;27;66;97;0.0100259
46;45;27;27;97;0.00397274
46;6;44;7;95;0.0061874
46;26;27;22;97;0.00415406
46;17;27;22;97;0.00527587
46;22;27;27;97;0.0030769
46;51;50;50;96;0.00522957
46;54;27;56;97;0.00752305
46;55;27;56;97;0.0071207
46;14;44;8;95;0.00840896
46;42;27;39;97;0.00892623
46;41;27;39;97;0.00846434
46;19;44;14;95;0.0105671
46;0;44;4;95;0.0117782
46;38;44;1;95;0.0118991
46;16;27;15;97;0.0109587
46;18;27;15;97;0.0118812
46;11;27;10;97;0.0123774
46;70;27;69;97;0.0135611
46;12;27;10;97;0.0104942
46;71;27;69;97;0.0128203
46;30;27;12;97;0.0140079
46;2;44;19;95;0.013869
46;61;27;62;97;0.0136861
46;37;27;16;97;0.0118664
46;3;44;0;95;0.0150578
46;62;27;37;97;0.0132701
46;29;27;37;97;0.0144913
46;64;27;37;97;0.0134623
46;25;27;18;97;0.01417
46;33;27;18;97;0.0151786
46;53;44;38;95;0.01425
58;7;65;6;222;0.0199992
58;36;65;12;222;0.0177511
58;56;65;55;222;0.0177302
58;54;65;55;222;0.0179035
58;46;65;27;222;0.0197274
58;24;65;53;222;0.0169059
58;6;65;9;222;0.0198778
58;44;65;9;222;0.0169149
58;23;65;25;222;0.0167949
58;19;65;4;222;0.01984
58;20;65;1;222;0.0145351
58;17;65;15;222;0.0144516
58;76;59;59;223;0.00108658
58;68;65;67;222;0.0106549
58;9;65;20;222;0.0167378
58;71;65;69;222;0.0106303
58;12;65;10;222;0.0174386
58;70;65;69;222;0.011371
58;11;65;29;222;0.012847
58;60;65;61;222;0.010473
58;1;65;15;222;0.011214
58;69;65;16;222;0.0102432
58;10;65;11;222;0.0160844
58;38;65;18;222;0.0144587
58;67;65;16;222;0.0103581
58;28;65;29;222;0.0119444
58;57;57;58;221;0.000723635
58;65;65;58;222;0.00521307
58;59;59;58;223;0.000667547
58;0;65;1;222;0.0144044
58;18;65;15;222;0.0143313
58;34;65;60;222;0.0129778
58;63;65;65;222;0.00624461
58;4;65;0;222;0.0176833
58;66;65;67;222;0.0116755
58;37;65;64;222;0.007861
58;64;65;65;222;0.00626518
58;5;65;2;222;0.0189427
58;61;65;63;222;0.00941862
58;2;65;0;222;0.0166158
58;29;65;37;222;0.0104858
58;16;65;37;222;0.00876869
58;75;65;34;222;0.0146277
58;62;65;37;222;0.00926461
58;3;65;0;222;0.0176841
58;15;65;16;222;0.0110888
58;74;65;72;222;0.0155967
58;72;65;70;222;0.0142388
58;13;65;40;222;0.0156848
58;41;65;66;222;0.0119706
58;42;65;41;222;0.0131531
58;39;65;41;222;0.0124236
58;21;65;39;222;0.0135678
58;40;65;39;222;0.0154115
58;30;65;11;222;0.0145001
58;31;65;34;222;0.013813
58;55;65;42;222;0.0170639
58;32;65;31;222;0.013949
58;33;65;31;222;0.0165856
58;73;65;72;222;0.015567
58;25;65;18;222;0.0166201
58;22;65;17;222;0.0166505
58;53;65;25;222;0.0167572
58;26;65;13;222;0.0162893
58;45;65;26;222;0.0165365
58;43;65;45;222;0.0171418
58;27;65;22;222;0.0168379
58;35;65;33;222;0.0183837
37;51;16;48;163;0.0145123
37;52;16;49;163;0.014501
37;49;16;7;163;0.0133399
37;48;16;7;163;0.0133771
37;47;16;7;163;0.0129759
37;8;16;6;163;0.0127799
37;14;16;19;163;0.0141371
37;50;16;51;163;0.015784
37;36;29;12;162;0.00989008
37;56;16;55;163;0.00986921
37;54;16;55;163;0.0100425
37;7;16;6;163;0.0121382
37;46;16;27;163;0.0118664
37;24;16;53;163;0.00904495
37;6;16;9;163;0.0120168
37;44;16;9;163;0.00905392
37;35;62;33;165;0.0105609
37;23;16;25;163;0.00893387
37;72;16;70;163;0.00637782
37;13;16;40;163;0.00782382
37;20;16;1;163;0.00667414
37;18;16;15;163;0.00647031
37;17;16;15;163;0.00659057
37;76;64;59;164;0.00894757
37;1;16;15;163;0.00335299
37;60;62;62;165;0.00265019
37;28;29;29;162;0.00408339
37;68;16;67;163;0.00279393
37;9;16;20;163;0.00887683
37;42;16;41;163;0.00529215
37;71;16;69;163;0.00276926
37;12;29;10;162;0.00957762
37;66;16;67;163;0.00381453
37;34;62;60;165;0.00515499
37;63;64;64;164;0.00193556
37;4;16;0;163;0.00982233
37;0;16;1;163;0.00654342
37;59;64;58;164;0.00852854
37;58;64;65;164;0.007861
37;29;29;37;162;0.00262482
37;16;16;37;163;0.000907694
37;75;62;34;165;0.00680484
37;64;64;37;164;0.00159582
37;5;16;2;163;0.0110817
37;62;62;37;165;0.00140362
37;3;16;0;163;0.00982306
37;15;16;16;163;0.00322779
37;74;16;72;163;0.00773572
37;38;16;18;163;0.00659769
37;67;16;16;163;0.00249707
